"","BH_ERR1797972","BH_ERR1797973","BH_ERR1797974","Serum_ERR1797969","Serum_ERR1797970","Serum_ERR1797971"
"LPCHMCBP_01090",1227.44466156523,1126.00546651513,1033.9209339746,11309.9734963184,10262.5990819074,9130.5058601684
"LPCHMCBP_01091",227.641814088506,192.487290824817,185.017430290191,4098.9398626694,3687.58132378095,3498.9242704737
"LPCHMCBP_01092",142.959059247582,131.9396453541,153.356693556041,3188.44997502593,2833.10560851963,2670.62493127675
"LPCHMCBP_01093",1181.91629874752,1076.30217545708,1190.24582159946,490.530765388605,491.940932023282,458.980303936452
"LPCHMCBP_01094",227.641814088506,221.405569258593,198.869002611382,359.799688763812,357.595617253872,336.229757534843
"LPCHMCBP_01095",75.577082277384,51.5106834601623,68.2684635830117,364.427337493893,298.325625443838,350.105906258503
"LPCHMCBP_01096",29.1381522033288,21.6887088253315,22.7561545276706,19.667507102845,20.7444971335119,11.7413566123278
"LPCHMCBP_01097",765.787062593735,780.793517711934,670.81185955481,362.113513128852,385.254946765221,378.92559976149
"LPCHMCBP_01098",432.519446768162,436.485265109797,425.441149865145,316.993938010561,329.936287742523,313.814440365853
"LPCHMCBP_01099",20.0324796397885,28.0145822327199,21.7667565047284,16.1967705552841,31.6106622986848,36.2914658926497
"LPCHMCBP_01100",40.0649592795771,60.5476454707171,61.3426774224163,39.33501420569,47.4159934480272,41.6284461709806
"LPCHMCBP_01101",79.2193513028001,68.6809112802165,76.1836477665493,1313.09532716053,1073.77468495845,1173.06826517712
"LPCHMCBP_01102",216.715007012258,194.294683226928,200.847798657266,765.875864828435,689.507571390062,748.244635021984
"LPCHMCBP_01103",63.7397079447817,54.2217720633288,70.2472596288961,236.01008523414,214.359803712956,238.029320413555
"LPCHMCBP_01104",49.1706318431173,55.1254682643843,50.4592991700521,122.632691347151,110.637318045397,98.2004371212875
"LPCHMCBP_01105",47.3494973304093,42.4737214496075,46.5017070782833,94.8667989666642,92.8563205023866,81.1221002306288
"LPCHMCBP_01106",87.4144566099863,74.1030884865493,62.3320754453585,120.318866982111,133.357481572577,114.21137795628
"LPCHMCBP_01107",10.0162398198943,5.42217720633288,6.92578616059539,9.25529746016236,10.8661651651729,11.7413566123278
"LPCHMCBP_01108",95.6095619171726,76.8141770897158,89.0458220647978,67.1009065861771,70.1361569752069,74.7177238966318
"LPCHMCBP_01109",7.2845380508322,9.0369620105548,6.92578616059539,3.47073654756088,11.8539983620068,16.0109408349925
"LPCHMCBP_01110",6.37397079447817,3.61478480422192,2.9681940688266,2.31382436504059,2.9634995905017,3.2021881669985
"LPCHMCBP_01111",31.8698539723909,28.9182784337753,20.7773584817862,19.667507102845,25.6836631176814,32.021881669985
"LPCHMCBP_01112",11.8373743326023,9.0369620105548,11.8727762753064,0,4.9391659841695,5.33698027833084
"LPCHMCBP_01113",2125.26397633029,2378.52840117802,2146.99370978457,2104.42326000442,2208.7950281206,2137.99429949933
"LPCHMCBP_01114",2113.42660199769,2111.0343256656,2010.45678261855,2054.67603615604,2072.47404695752,1908.50414753111
"LPCHMCBP_01115",9261.37956437678,10339.1882362757,11076.3108668379,1883.45303314304,1967.76372809313,1914.90852386511
"LPCHMCBP_01116",8349.90174076641,6570.77507787439,6764.51428285581,1276.07413731989,1301.96415342708,1406.82800136801
"LPCHMCBP_01117",4524.60869682315,4502.2144736584,4394.90601790924,8631.72179378392,7958.97206689074,8075.91855717023
"LPCHMCBP_01118",2285.5238134486,2427.32799603502,2362.68247878597,3477.67802065601,3612.50600082157,3584.31595492699
"LPCHMCBP_01119",2125.26397633029,1776.66673127507,1632.50673785463,771.660425741037,772.48555992411,817.625378640285
"LPCHMCBP_01120",522.66560514721,506.069872591069,507.561185769348,230.225524321539,249.921798798977,242.29890463622
"LPCHMCBP_01121",2908.35181679475,2721.9329575791,2689.18382635689,1624.30470425849,1424.45546983448,1436.71509092666
"LPCHMCBP_01122",2000.51626220979,1601.34966827031,1596.88840902871,1417.21742358736,1279.2439898999,1322.50371297038
"LPCHMCBP_01123",145.690761016644,149.109873174154,172.155255991943,109.906657339428,79.026655746712,103.537417399618
"LPCHMCBP_01124",6383.98703429807,6828.3284951752,6773.41886506229,6607.1254743734,6649.10524788898,6738.47129942052
"LPCHMCBP_01125",2024.191010875,1728.77083261913,1755.19209269946,2657.42728324912,2565.40281217764,2633.26606932844
"LPCHMCBP_01126",7258.13160039793,6274.3627239282,6705.15040147928,8926.7344003266,8432.14416817417,8164.51242979052
"LPCHMCBP_01127",2877.39253007872,2880.98348896487,2872.2224606012,1066.67303228371,1031.29785749459,1094.08095705782
"LPCHMCBP_01128",1741.00459414889,1923.96921204712,1847.20610883308,1143.02923633005,1033.27352388826,1072.7330359445
"LPCHMCBP_01129",393.365054744939,371.419138633802,373.992452672151,565.730057252424,489.965265629615,499.541354051767
"LPCHMCBP_01130",268.617340624437,279.242126126143,256.254087942029,854.958102882498,732.972232050754,824.029754974282
"LPCHMCBP_01131",5527.14324606893,5953.5505725535,5897.80161475844,6294.75918509292,6685.65507617184,6891.10893538078
"LPCHMCBP_01132",96.5201291735266,98.5028859150473,97.9504042712776,2687.50699999464,2741.23712121407,2953.48488602829
"LPCHMCBP_01133",118.373743326023,107.539847925602,115.759568684237,3581.80011708283,3293.43587824422,3803.13214633856
"LPCHMCBP_01134",136.585088453104,151.820961777321,141.483917280734,654.812295306487,680.617072618557,685.26826773768
"LPCHMCBP_01135",926.046899712043,903.69620105548,821.200359042025,912.803712008513,982.894030849731,931.836756596565
"LPCHMCBP_01136",1267.5096208448,1188.36050438796,1242.6839168154,1310.78150279549,1118.22717881598,1077.00262016716
"LPCHMCBP_01137",5690.1347849563,5356.20738365583,5559.42749091221,8121.52352129247,7717.94076686326,7587.05116367512
"LPCHMCBP_01138",1799.28089855555,1584.17944045026,1776.95884920419,640.929349116243,620.359247611689,583.865642449394
"LPCHMCBP_01139",744.844015697592,872.066834018538,816.253368927314,1905.43436461093,1767.23358913585,1824.17985913348
"LPCHMCBP_01140",1150.04644477513,1286.863390303,1287.2068278478,192.047422298369,198.554472563614,196.400874242575
"LPCHMCBP_01141",128.389983145917,172.605974401597,165.229469831347,69.4147309512177,78.0388225498781,67.2459515069686
"LPCHMCBP_01142",1107.24978372649,1210.04921321329,1237.73692670069,1582.65586568776,1497.55512640019,1566.93740971793
"LPCHMCBP_01143",8729.60828666603,8051.02945520327,7429.38975427297,4632.27637881126,4096.54426727018,4367.78465978596
"LPCHMCBP_01144",1161.88381910774,959.725365520919,1020.06936165341,581.926827807708,530.466426699805,537.967612055749
"LPCHMCBP_01145",2667.05149386094,2460.76475547407,2419.07816609368,1641.6583869963,1464.95663090467,1410.03018953501
"LPCHMCBP_01146",1937.68712152136,2154.41174331626,2169.74986431224,407.233088247144,395.13327873356,425.891026210801
"LPCHMCBP_01147",2199.93049135132,2005.30187014211,1833.35453651189,768.189689193476,681.604905815391,703.414000684005
"LPCHMCBP_01148",3145.0993034468,2833.08759030893,3011.72758183605,2777.74615023123,2629.61196997184,2538.26782037415
"LPCHMCBP_01149",1811.11827288815,1914.02855383551,1906.56999020962,1781.64476108125,1871.94390800024,1699.29452062054
"LPCHMCBP_01150",4198.62561904841,3976.26328464411,3884.37663807107,7907.49476752622,7330.71015370437,7069.36407667703
"LPCHMCBP_01151",1984.12605159542,1913.12485763445,1958.01868740261,4182.23753981087,3919.72212503692,3735.88619483159
"LPCHMCBP_01152",1629.00482161735,1640.2086049157,1464.30907395445,2369.35614980156,2321.40801255967,2371.75403569023
"LPCHMCBP_01153",5791.2077504116,5608.33862375031,5246.77771566248,10208.5930985591,10964.9484848563,10055.938240431
"LPCHMCBP_01154",779.445571439045,889.237061838592,871.659658212077,1718.01459104264,1804.77125061554,1770.81005635017
"LPCHMCBP_01155",376.064276874212,405.75959427391,418.51536370455,395.663966421941,383.279280371553,324.488400922515
"LPCHMCBP_01156",133.853386684042,136.458126359377,128.621742982486,69.4147309512177,75.0753229593764,71.5155357296333
"LPCHMCBP_01157",459.836464458782,487.995948569959,460.070080668122,359.799688763812,316.106622986848,379.992995817156
"LPCHMCBP_01158",317.787972467555,312.678885565196,336.395327800347,319.307762375601,278.56896150716,341.566737813174
"LPCHMCBP_01159",10.9268070762483,6.32587340738836,9.89398022942198,3.47073654756088,1.9756663936678,3.2021881669985
"LPCHMCBP_01160",62.8291406884277,70.4883036823274,60.3532793994741,26.6089801979668,34.5741618891865,17.0783368906587
"LPCHMCBP_01161",19.1219123834345,22.592405026387,18.7985624359018,5.78456091260147,7.9026655746712,8.53916844532934
"LPCHMCBP_01162",59.1868716630116,62.3550378728281,72.2260556747805,10.4122096426827,15.8053311493424,19.213129001991
"LPCHMCBP_01163",1953.16676487938,2048.67928779277,1965.93387158615,1358.21490227883,1329.62348293843,1213.62931529243
"LPCHMCBP_01164",2060.61370112916,1976.38359170833,2035.1917331921,1779.33093671621,1774.14842151369,1580.81355844159
"LPCHMCBP_01165",7406.55406318363,7587.43330406181,7392.78202742411,8992.67839473025,8316.56768414461,8237.09536157582
"LPCHMCBP_01166",0,2.71108860316644,0.989398022942198,0,1.9756663936678,2.13479211133234
"LPCHMCBP_01167",267.706773368083,264.782986909256,294.840610836775,260.305241067066,232.140801255967,239.096716469222
"LPCHMCBP_01168",83.7721875845702,85.8511391002706,101.907996363046,70.571643133738,59.269991810034,60.8415751729716
"LPCHMCBP_01169",43.7072283049932,60.5476454707171,51.4486971929943,33.5504532930886,25.6836631176814,26.6849013916542
"LPCHMCBP_01170",109.268070762483,121.095290941434,105.865588454815,139.986374084956,156.077645099756,107.807001622283
"LPCHMCBP_01171",13380.7858321224,14597.4047356492,14051.4307218251,2292.99994575522,2384.62933715704,2208.4424391733
"LPCHMCBP_01172",90.1461583790484,108.443544126658,104.876190431873,276.50201162235,260.78796396415,241.231508580554
"LPCHMCBP_01173",1265.68848633209,1126.00546651513,1037.87852606637,2379.76835944425,2335.23767731534,2117.71377444168
"LPCHMCBP_01174",98.3412636862346,97.5991897139918,79.1518418353759,139.986374084956,131.381815178909,133.424506958271
"LPCHMCBP_01175",5.46340353812415,18.9776202221651,10.8833782523642,35.8642776581291,32.5984954955187,36.2914658926497
"LPCHMCBP_01176",16.3902106143724,24.399797428498,17.8091644129596,23.1382436504059,41.4889942670238,35.2240698369835
"LPCHMCBP_01177",106.536368993421,128.324860549878,118.727762753064,149.241671545118,142.247980344082,166.513784683922
"LPCHMCBP_01178",313.235136185784,373.226531035913,380.918238832746,446.568102452834,414.889942670238,465.384680270449
"LPCHMCBP_01179",247.674293728295,201.524252835372,276.042048400873,119.16195479959,132.369648375743,131.289714846939
"LPCHMCBP_01180",29.1381522033288,45.184810052774,42.5441149865145,25.4520680154465,24.6958299208475,29.8870895586527
"LPCHMCBP_01181",485.332347636695,508.780961194235,531.30673831996,957.923287126804,939.429370189039,930.769360540898
"LPCHMCBP_01182",1237.46090138512,1333.85559275789,1374.27385386671,3227.78498923162,3070.18557575976,3017.52864936826
"LPCHMCBP_01183",892.355911226944,982.317770547306,774.698651963741,3607.25218509828,3410.00019547062,4056.10501153144
"LPCHMCBP_01184",1.82113451270805,0.90369620105548,0.989398022942198,2.31382436504059,0.9878331968339,3.2021881669985
"LPCHMCBP_01185",145.690761016644,128.324860549878,119.717160776006,293.855694360155,273.62979552299,304.207875864858
"LPCHMCBP_01186",346.926124670883,310.871493163085,301.76639699737,307.738640550398,331.911954136191,334.094965423511
"LPCHMCBP_01187",471.673838791385,531.373366220622,491.730817402273,890.822380540627,1035.24919028193,964.926034322216
"LPCHMCBP_01188",578.210207784806,516.914227003734,512.508175884059,1108.32187085444,1139.95950914632,1099.41793733615
"LPCHMCBP_01189",126.568848633209,140.072911163599,131.589937051312,411.860736977225,372.41311520638,379.992995817156
"LPCHMCBP_01190",3648.64299621058,3324.69832368311,3716.1789741709,102.965184244306,122.491316407404,133.424506958271
"LPCHMCBP_01191",4967.1443834112,4932.37386536081,4910.38238786213,275.34509943983,268.690629538821,282.859954751535
"LPCHMCBP_01192",6361.22285288921,5885.77335747434,6026.42335774093,482.432380110963,474.159934480272,445.104155212792
"LPCHMCBP_01193",647.413319267711,724.764353246495,701.483198266019,616.634193283317,593.687751297174,532.630631777418
"LPCHMCBP_01194",1345.81840489125,1340.18146616528,1444.52111349561,1450.76787688045,1474.83496287301,1264.86432596441
"LPCHMCBP_01195",586.405313091992,573.84708767023,631.235938637123,304.267904002838,239.055633633804,280.725162640202
"LPCHMCBP_01196",644.681617498649,669.63888498211,678.727043738348,342.446006026007,330.924120939357,324.488400922515
"LPCHMCBP_01197",1029.8515669364,962.436454124086,1071.5180588464,313.523201463,342.778119301363,291.399123196864
"LPCHMCBP_01198",1503.34654024049,1698.04516178325,1629.5385437858,1206.65940636867,1207.13216653103,1228.57286007176
"LPCHMCBP_01199",85.5933220972783,81.3326580949932,88.0564240418556,116.84813043455,131.381815178909,119.548358234611
"LPCHMCBP_01200",935.152572275583,853.089213796373,872.649056235019,5407.40754109986,5027.08313868772,4974.06561940434
"LPCHMCBP_01201",3666.85434133766,3464.77123484671,3555.89649445426,710.344080067461,712.227734917242,830.434131308279
"LPCHMCBP_01202",5510.75303545456,4829.35249844048,4882.67924321975,1657.85515755158,1591.39928009941,1622.44200461258
"LPCHMCBP_01203",1445.98080309019,1326.62602314944,1406.92398862381,891.979292723147,893.001209937846,928.634568429566
"LPCHMCBP_01204",104.715234480713,78.6215694918267,96.9610062483354,49.7472238483727,55.3186590226984,49.1002185606437
"LPCHMCBP_01205",43.7072283049932,38.8589366453856,33.6395327800347,24.2951558329262,27.6593295113492,21.3479211133234
"LPCHMCBP_01206",114.731474300607,122.902683343545,143.462713326619,87.9253258715424,71.1239901720408,69.3807436183009
"LPCHMCBP_01207",113.820907044253,153.628354179432,118.727762753064,105.279008609347,102.734652470726,113.143981900614
"LPCHMCBP_01208",1585.29759331236,1620.32728849248,1552.36549799631,2075.50045544141,2177.18436582192,2046.19823871204
"LPCHMCBP_01209",608.258927244488,641.624302749391,660.917879325388,3614.1936581934,3396.17053071495,3251.28838555915
"LPCHMCBP_01210",178.471182245389,140.976607364655,152.367295533099,2672.46714162188,2904.22959869167,2774.16234867637
"LPCHMCBP_01211",588.2264476047,600.054277500839,513.497573907001,2339.27643305604,2132.73187196439,2237.26213267629
"LPCHMCBP_01212",4617.48655697126,4623.30976459983,4274.1994591103,4190.33592508851,4595.4000316713,4145.7662802074
"LPCHMCBP_01213",540.87695027429,511.492049797402,487.773225310504,927.843570381277,940.417203385873,914.758419705906
"LPCHMCBP_01214",765.787062593735,719.342176040162,737.101527091938,2711.80215582757,2534.77998307579,2776.2971407877
"LPCHMCBP_01215",1102.69694744472,1099.79827668452,1132.86073626882,1479.69068144346,1337.5261485131,1331.04288141571
"LPCHMCBP_01216",91.9672928917565,87.6585315023815,94.982210202451,91.3960624191033,90.8806541087188,93.9308528986228
"LPCHMCBP_01217",276.812445931623,240.383189480758,265.158670148509,197.83198321097,187.688307398441,209.209626910569
"LPCHMCBP_01218",805.852021873312,641.624302749391,650.034501073024,628.20331510852,615.42008162752,655.381178179027
"LPCHMCBP_01219",1490.59859865154,1259.75250427134,1287.2068278478,724.227026257705,716.179067704578,692.740040127343
"LPCHMCBP_01220",4563.76308884637,4290.74956261142,4085.22443672834,4264.37830476981,4007.63927955513,4012.34177324913
"LPCHMCBP_01221",941.526543070061,979.60668194414,939.928121795088,1033.12257899062,1091.55568250146,1038.57636216318
"LPCHMCBP_01222",1567.99681544163,1767.62976926452,1741.34052037827,1582.65586568776,1711.91493011315,1681.14878767421
"LPCHMCBP_01223",165.723240656432,225.020354062814,198.869002611382,92.5529746016236,96.8076532897222,88.5938726202919
"LPCHMCBP_01224",4110.30059518207,3917.5230315755,3800.27780612098,1620.83396771093,1640.79093994111,1665.13784683922
"LPCHMCBP_01225",4496.38111187617,4214.83908172276,4253.42210062851,2938.55694360155,2877.55810237715,2876.63237002032
"LPCHMCBP_01226",2439.40967977243,2598.1265780345,2689.18382635689,1901.96362806336,1834.40624652055,1902.09977119711
"LPCHMCBP_01227",1608.97234197756,1595.92749106398,1561.27008020279,367.898074041454,324.997121758353,371.453827371826
"LPCHMCBP_01228",2374.7594045713,2318.88445190836,2381.48104122187,596.966686180472,615.42008162752,596.674395117388
"LPCHMCBP_01229",505.364827276484,495.225518178403,468.974662874602,202.459631941052,196.578806169946,179.322537351916
"LPCHMCBP_01230",1245.65600669231,1038.34693501275,1104.16819360349,595.809773997952,571.955420966828,549.708968668077
"LPCHMCBP_01231",1380.4199606327,1555.26116201648,1411.87097873852,978.747706412169,956.222534535216,1050.31771877551
"LPCHMCBP_01232",4911.59978077361,4591.68039756289,4527.4853529835,4247.024622032,4012.5784455393,4021.94833775012
